State,City,Location,Year,SO2 monitoring Days / Year,SO2 Minimum,SO2 Maximum,SO2 Annual Avg,NO2 monitoring Days / Year,NO2 Minimum,NO2 Maximum,NO2 Annual Avg,PM10 monitoring Days / Year,PM10 Minimum,PM10 Maximum,PM10 Annual Avg,PM25 monitoring Days / Year,PM25 Minimum,PM25 Maximum,PM25 Annual Avg
Uttar Pradesh,Mathura,"CETP, Industrial Area, Mathura",2018,70,10,16,13,70,22,33,28,72,104,196,163,0,0,0,0
Uttar Pradesh,Mathura,"RO. UPPCB, 65 Baldevpuri, Maholi Road",2016,38,8,12,10,38,22,35,27,44,130,204,159,0,0,0,0
Uttar Pradesh,Mathura,"RO. UPPCB, 65 Baldevpuri, Maholi Road",2017,35,9,15,10,35,18,31,24,35,118,184,147,0,0,0,0
Uttar Pradesh,Mathura,"RO. UPPCB, 65 Baldevpuri, Maholi Road",2018,69,8,13,11,69,18,28,23,73,89,179,143,0,0,0,0
Uttar Pradesh,Meerut,Begum Bridge,2016,64,6,8,7,64,52,73,62,64,169,194,182,0,0,0,0
Uttar Pradesh,Meerut,Begum Bridge,2017,54,7,7,7,54,53,74,63,54,157,248,170,0,0,0,0
Uttar Pradesh,Meerut,Begum Bridge,2018,60,7,12,8,60,64,78,73,60,172,230,185,0,0,0,0
Uttar Pradesh,Meerut,Thana Railway Road / Kesarganj,2016,64,5,7,6,64,32,59,48,64,125,143,133,0,0,0,0
Uttar Pradesh,Meerut,Thana Railway Road / Kesarganj,2017,54,5,7,6,54,32,69,40,54,116,248,135,0,0,0,0
Uttar Pradesh,Meerut,Thana Railway Road / Kesarganj,2018,53,6,8,6,53,39,46,43,53,160,196,168,0,0,0,0
Uttar Pradesh,Moradabad,"Central Police Hospital, Civil Lines",2016,103,4,33,15,103,8,41,26,103,84,265,172,0,0,0,0
Uttar Pradesh,Moradabad,"Central Police Hospital, Civil Lines",2017,87,8,35,18,87,10,41,28,87,61,286,184,0,0,0,0
Uttar Pradesh,Moradabad,"Central Police Hospital, Civil Lines",2018,99,5,39,17,99,11,51,27,98,102,369,200,0,0,0,0
Uttar Pradesh,Moradabad,"Hindu College, Station Road",2016,100,6,40,20,100,13,52,36,100,97,328,220,0,0,0,0
Uttar Pradesh,Moradabad,"Hindu College, Station Road",2017,85,8,49,24,85,12,56,42,85,79,477,250,0,0,0,0
Uttar Pradesh,Moradabad,"Hindu College, Station Road",2018,98,8,50,23,99,13,74,42,97,139,424,254,0,0,0,0
Uttar Pradesh,Noida,Gee-Pee Electroplating and Eng. Work,2016,88,6,11,8,88,23,54,35,88,78,356,184,0,0,0,0
Uttar Pradesh,Noida,Gee-Pee Electroplating and Eng. Work,2017,85,6,27,12,85,19,81,37,84,72,470,211,0,0,0,0
Uttar Pradesh,Noida,Gee-Pee Electroplating and Eng. Work,2018,89,6,53,21,89,15,103,54,89,45,1158,276,0,0,0,0
Uttar Pradesh,Noida,"UP PPCB, E-12/1, Sector - 1",2016,88,6,10,7,88,24,54,32,87,77,426,168,0,0,0,0
Uttar Pradesh,Noida,"UP PPCB, E-12/1, Sector - 1",2017,89,7,30,12,89,16,63,39,88,102,459,220,0,0,0,0
Uttar Pradesh,Noida,"UP PPCB, E-12/1, Sector - 1",2018,91,7,53,19,91,19,97,50,91,53,801,251,90,31,311,119
Uttar Pradesh,Raebareli,Amawan Road Ind. Area Raebareli,2016,85,9,11,10,85,15,18,17,85,74,170,147,0,0,0,0
Uttar Pradesh,Raebareli,Amawan Road Ind. Area Raebareli,2017,75,9,11,10,75,15,18,17,76,73,247,146,0,0,0,0
Uttar Pradesh,Raebareli,Amawan Road Ind. Area Raebareli,2018,69,10,12,11,70,15,18,17,70,71,171,146,0,0,0,0
Uttar Pradesh,Raebareli,Khoya mandi Tiraha Lucknow Road Raebareli,2016,85,11,17,15,85,17,22,20,85,87,171,146,0,0,0,0
Uttar Pradesh,Raebareli,Khoya mandi Tiraha Lucknow Road Raebareli,2017,74,13,17,15,74,17,21,19,74,114,257,147,0,0,0,0
Uttar Pradesh,Raebareli,Khoya mandi Tiraha Lucknow Road Raebareli,2018,70,11,16,14,70,16,21,19,70,82,173,148,0,0,0,0
Uttar Pradesh,Raebareli,"Town Hall Colony, Ahmad Nagar, Gulab Road",2016,85,7,10,9,85,13,18,15,85,70,152,130,0,0,0,0
Uttar Pradesh,Raebareli,"Town Hall Colony, Ahmad Nagar, Gulab Road",2017,74,7,11,9,74,13,41,16,74,82,231,129,0,0,0,0
Uttar Pradesh,Raebareli,"Town Hall Colony, Ahmad Nagar, Gulab Road",2018,69,7,10,9,70,11,17,15,70,68,158,130,0,0,0,0
Uttar Pradesh,Saharanpur,"SRE-A, IIT Roorkee, Saharanpur Campus",2016,92,10,21,15,92,19,29,24,92,138,350,217,0,0,0,0
Uttar Pradesh,Saharanpur,"SRE-A, IIT Roorkee, Saharanpur Campus",2017,64,11,18,15,64,24,32,28,64,124,319,174,0,0,0,0
Uttar Pradesh,Saharanpur,"SRE-A, IIT Roorkee, Saharanpur Campus",2018,74,13,25,17,74,16,35,26,74,108,352,180,0,0,0,0
Uttar Pradesh,Saharanpur,"UPCL S.E. Office, Near Clock Tower",2016,92,10,23,16,92,20,30,25,92,140,346,218,0,0,0,0
Uttar Pradesh,Saharanpur,"UPCL S.E. Office, Near Clock Tower",2017,64,13,19,16,64,26,35,30,64,157,392,173,0,0,0,0
Uttar Pradesh,Saharanpur,"UPCL S.E. Office, Near Clock Tower",2018,81,13,28,18,81,10,35,27,81,116,377,186,0,0,0,0
Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar",2016,63,8,10,9,63,24,28,27,65,79,126,93,0,0,0,0
Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar",2017,95,6,11,9,95,19,31,28,95,67,131,98,0,0,0,0
Uttar Pradesh,Unnao,"H. No. 5, Krishna Nagar",2018,97,7,13,9,96,24,32,27,95,90,161,105,0,0,0,0
Uttar Pradesh,Unnao,"IIA Building, Industrial Area, Site 10",2016,68,9,11,10,68,27,32,30,68,112,159,146,0,0,0,0
Uttar Pradesh,Unnao,"IIA Building, Industrial Area, Site 10",2017,94,9,11,10,94,27,76,30,94,140,168,152,0,0,0,0
Uttar Pradesh,Unnao,"IIA Building, Industrial Area, Site 10",2018,89,8,12,9,90,26,32,28,90,114,181,158,0,0,0,0
Uttar Pradesh,Varanasi,Banaras Hindu University,2016,72,6,15,11,72,17,38,29,72,85,355,216,0,0,0,0
Uttar Pradesh,Varanasi,Banaras Hindu University,2017,62,6,14,10,62,17,48,31,62,108,352,221,0,0,0,0
Uttar Pradesh,Varanasi,Banaras Hindu University,2018,32,4,11,8,32,10,33,23,32,68,216,159,0,0,0,0
Uttar Pradesh,Varanasi,Chandpur,2016,80,8,18,12,80,20,52,35,80,143,428,294,0,0,0,0
Uttar Pradesh,Varanasi,Chandpur,2017,60,9,17,12,60,28,58,42,60,169,584,303,0,0,0,0
Uttar Pradesh,Varanasi,Chandpur,2018,29,6,13,11,29,19,49,32,29,108,275,206,0,0,0,0
Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar",2017,95,3,26,10,95,9,105,40,95,80,489,211,0,0,0,0
Uttar Pradesh,Varanasi,"Regional Office, Jawahar Nagar",2018,99,4,16,9,99,7,95,45,99,42,427,202,0,0,0,0
Uttar Pradesh,Varanasi,Saket Nagar,2016,76,6,18,11,76,19,43,32,76,117,405,257,0,0,0,0
Uttar Pradesh,Varanasi,Saket Nagar,2017,62,7,14,11,62,23,50,35,62,135,453,265,0,0,0,0
Uttar Pradesh,Varanasi,Saket Nagar,2018,31,4,12,9,31,17,39,28,31,89,236,182,0,0,0,0
Uttar Pradesh,Varanasi,Sigra,2017,83,2,18,9,83,9,104,40,83,79,504,219,0,0,0,0
Uttar Pradesh,Varanasi,Sigra,2018,92,4,32,9,92,4,103,43,92,54,464,199,0,0,0,0
Uttarakhand,Dehradun,"Clock Tower, PWD Guest House",2016,88,23,27,25,88,27,31,29,85,110,336,192,0,0,0,0
Uttarakhand,Dehradun,"Clock Tower, PWD Guest House",2017,38,22,27,25,38,26,32,28,46,110,278,194,0,0,0,0
Uttarakhand,Dehradun,"Clock Tower, PWD Guest House",2018,15,23,26,25,15,27,29,28,69,76,608,188,0,0,0,0
Uttarakhand,Dehradun,Himalaya Drug Co. Near ISBT,2016,61,24,30,27,61,27,32,30,61,118,460,302,0,0,0,0
Uttarakhand,Dehradun,Himalaya Drug Co. Near ISBT,2017,31,23,28,27,31,27,32,30,45,187,400,328,0,0,0,0
Uttarakhand,Dehradun,Himalaya Drug Co. Near ISBT,2018,11,25,27,26,11,27,30,28,56,102,433,278,0,0,0,0
Uttarakhand,Dehradun,"Raipur Road, Near parag Diary",2016,68,24,29,26,68,26,35,29,68,102,501,229,0,0,0,0
Uttarakhand,Dehradun,"Raipur Road, Near parag Diary",2017,33,22,29,26,33,27,32,29,44,148,339,223,0,0,0,0
Uttarakhand,Dehradun,"Raipur Road, Near parag Diary",2018,10,21,27,23,10,26,29,27,55,96,275,184,0,0,0,0
Uttarakhand,Haldwani,Govt. Women Hospital,2016,0,0,0,0,0,0,0,0,106,84,201,128,0,0,0,0
Uttarakhand,Haldwani,Govt. Women Hospital,2017,0,0,0,0,0,0,0,0,99,104,216,129,0,0,0,0
Uttarakhand,Haldwani,Govt. Women Hospital,2018,101,7,32,11,101,20,25,23,97,109,138,126,0,0,0,0
Uttarakhand,Haridwar,"SIDCUL, Haridwar",2016,84,21,29,25,84,24,31,28,95,112,164,129,0,0,0,0
Uttarakhand,Haridwar,"SIDCUL, Haridwar",2017,71,19,28,23,71,22,30,26,86,39,147,106,0,0,0,0
Uttarakhand,Haridwar,"SIDCUL, Haridwar",2018,6,13,22,19,7,15,26,23,76,60,190,125,0,0,0,0
Uttarakhand,Kashipur,"BSNL Office, Kashipur",2016,0,0,0,0,0,0,0,0,98,38,269,126,0,0,0,0
Uttarakhand,Kashipur,"BSNL Office, Kashipur",2017,0,0,0,0,0,0,0,0,96,55,255,111,0,0,0,0
Uttarakhand,Kashipur,"BSNL Office, Kashipur",2018,48,10,24,14,48,19,30,23,96,49,229,105,0,0,0,0
Uttarakhand,Rishikesh,Nagar Palika Parishad,2016,84,20,26,23,84,24,30,27,85,87,187,119,0,0,0,0
Uttarakhand,Rishikesh,Nagar Palika Parishad,2017,69,17,26,22,69,20,30,27,85,91,185,128,0,0,0,0
Uttarakhand,Rishikesh,Nagar Palika Parishad,2018,15,16,23,21,15,20,28,25,83,93,207,133,0,0,0,0
Uttarakhand,Rudrapur,SIDCUL Office,2016,0,0,0,0,0,0,0,0,102,67,251,142,0,0,0,0
Uttarakhand,Rudrapur,SIDCUL Office,2017,0,0,0,0,0,0,0,0,100,51,251,126,0,0,0,0
Uttarakhand,Rudrapur,SIDCUL Office,2018,57,10,24,13,56,19,29,22,100,101,241,119,0,0,0,0
West Bengal,Alipurduar,Rabikanta High School,2018,103,2,6,2,103,13,21,15,103,26,106,65,0,0,0,0
West Bengal,Amtala,"P Roy Industrial Training Institute, Amtala",2018,103,2,7,3,103,21,48,31,103,25,226,94,0,0,0,0
West Bengal,Asansol,Asansol Municipal Corporation,2016,87,7,18,13,87,28,61,42,87,100,269,208,86,47,125,88
West Bengal,Asansol,Asansol Municipal Corporation,2017,104,2,15,12,104,16,49,37,104,77,243,162,104,38,142,67
West Bengal,Asansol,Asansol Municipal Corporation,2018,104,10,77,13,104,29,49,35,104,117,267,144,103,41,145,58
West Bengal,Asansol,"Burnpur Town Department, Burnpur",2016,104,9,18,13,104,29,51,42,104,115,264,210,0,0,0,0
West Bengal,Asansol,"Burnpur Town Department, Burnpur",2017,104,2,16,12,104,18,48,37,104,79,241,163,0,0,0,0
West Bengal,Asansol,"Burnpur Town Department, Burnpur",2018,113,10,19,12,113,29,48,35,113,123,255,145,0,0,0,0
West Bengal,Asansol,"Kangsabati Spinning Mill, Barjora",2016,104,8,20,13,104,24,59,43,104,119,292,214,0,0,0,0
West Bengal,Asansol,"Kangsabati Spinning Mill, Barjora",2017,104,2,16,12,104,16,47,37,104,78,235,164,0,0,0,0
West Bengal,Asansol,"Kangsabati Spinning Mill, Barjora",2018,104,10,20,12,104,29,46,35,104,123,259,147,0,0,0,0
West Bengal,Baharampur,Md. Mozzammal Hossain's House,2017,104,5,10,7,104,40,60,48,104,50,222,109,0,0,0,0
West Bengal,Baharampur,Md. Mozzammal Hossain's House,2018,104,8,14,11,104,44,65,52,104,71,258,147,0,0,0,0
West Bengal,Balurghat,Balurghar College,2017,104,2,2,2,104,13,109,23,104,23,85,46,0,0,0,0
West Bengal,Balurghat,Balurghar College,2018,104,2,7,2,104,13,23,16,104,41,109,72,0,0,0,0
West Bengal,Bankura,Bankura Municipility,2017,104,2,9,2,104,14,28,20,104,34,136,92,0,0,0,0
West Bengal,Bankura,Bankura Municipility,2018,104,2,8,2,104,12,29,17,104,48,139,77,0,0,0,0
West Bengal,Barasat,"Barasat Municipility, 73 Rishi Bankim Chandra Road",2017,104,3,10,7,104,21,71,47,104,26,274,103,0,0,0,0
West Bengal,Barasat,"Barasat Municipility, 73 Rishi Bankim Chandra Road",2018,104,5,21,10,104,37,73,49,104,46,253,104,0,0,0,0
West Bengal,Bardhaman,"Bardhaman Town, Rajbati",2018,103,2,11,2,102,14,37,19,103,31,154,87,0,0,0,0
West Bengal,Barrackpore,Barrackpore Municiaplity,2016,104,4,12,8,104,41,69,54,104,35,236,104,104,18,98,59
West Bengal,Barrackpore,Barrackpore Municiaplity,2017,104,2,10,7,104,26,59,47,104,24,182,88,104,15,93,44
West Bengal,Barrackpore,Barrackpore Municiaplity,2018,104,5,25,10,104,40,73,51,104,47,365,110,104,18,110,44
West Bengal,Barrackpore,Dum Dum Telephone Exchange,2016,97,5,10,7,97,44,67,54,97,18,262,98,0,0,0,0
West Bengal,Barrackpore,Dum Dum Telephone Exchange,2017,104,3,9,7,104,34,65,45,104,22,250,78,0,0,0,0
West Bengal,Barrackpore,Dum Dum Telephone Exchange,2018,104,4,26,9,104,34,73,48,104,32,468,83,0,0,0,0
West Bengal,Barrackpore,Khardah Municipality,2016,104,5,10,8,104,46,71,58,104,24,309,116,0,0,0,0
West Bengal,Barrackpore,Khardah Municipality,2017,104,4,14,7,104,22,68,48,104,22,315,104,0,0,0,0
West Bengal,Barrackpore,Khardah Municipality,2018,104,7,27,10,104,36,80,50,104,36,441,132,0,0,0,0
West Bengal,Baruipur,"Bauipur Police Station, Baruipur",2018,105,2,10,3,105,20,51,32,105,27,257,101,0,0,0,0
West Bengal,Bolpur,Bolpur Municipility,2017,104,2,7,2,104,13,27,20,104,35,134,92,0,0,0,0
West Bengal,Bolpur,Bolpur Municipility,2018,104,2,8,2,104,13,33,18,104,56,134,78,0,0,0,0
West Bengal,Chinsura,"Chinsura Municipility, Pipulpati Auto Stand",2017,104,4,9,6,104,23,64,40,104,19,203,83,0,0,0,0
West Bengal,Chinsura,"Chinsura Municipility, Pipulpati Auto Stand",2018,104,3,11,5,104,23,64,38,104,24,295,109,0,0,0,0
West Bengal,Coochbehar,ABM Seal College,2017,104,2,2,2,104,13,23,17,104,20,97,56,0,0,0,0
West Bengal,Coochbehar,ABM Seal College,2018,103,2,6,2,103,13,22,16,103,28,112,64,0,0,0,0
West Bengal,Coochbehar,"Uttarbanga Krishi Visvavidyalaya, Pundibari",2017,103,2,2,2,103,13,21,17,104,25,104,57,0,0,0,0
West Bengal,Coochbehar,"Uttarbanga Krishi Visvavidyalaya, Pundibari",2018,104,2,6,2,104,13,20,15,104,24,105,63,0,0,0,0
West Bengal,Dankuni,"Krishnanagar Municipility, Dankuni",2017,104,3,8,5,104,20,67,37,104,22,199,77,0,0,0,0
West Bengal,Dankuni,"Krishnanagar Municipility, Dankuni",2018,104,2,12,5,104,18,62,32,104,20,307,100,0,0,0,0
West Bengal,Darjeeling,Bose Institute Campus,2017,54,2,2,2,54,13,19,15,54,30,73,56,54,16,28,21
West Bengal,Darjeeling,Bose Institute Campus,2018,104,2,5,2,104,12,19,14,104,18,75,36,104,13,44,20
West Bengal,Durgapur,"Bidhannagar, PCBL Club, Muchipara",2016,103,3,22,13,103,12,56,37,103,56,262,131,103,25,142,74
West Bengal,Durgapur,"Bidhannagar, PCBL Club, Muchipara",2017,103,5,22,12,103,21,46,31,103,67,215,128,103,32,124,69
West Bengal,Durgapur,"Bidhannagar, PCBL Club, Muchipara",2018,104,3,24,13,104,15,51,30,104,77,256,127,104,46,136,71
West Bengal,Durgapur,"DMC Water Works, Angadpur",2016,103,9,19,13,103,28,55,42,103,123,277,215,0,0,0,0
West Bengal,Durgapur,"DMC Water Works, Angadpur",2017,104,2,13,12,104,16,48,37,104,78,234,161,0,0,0,0
West Bengal,Durgapur,"DMC Water Works, Angadpur",2018,104,10,21,12,104,29,46,35,104,123,261,148,0,0,0,0
West Bengal,Durgapur,"Dew India Limited, PCBL More, Durgapur",2016,104,9,21,14,104,27,61,43,104,140,312,219,0,0,0,0
West Bengal,Durgapur,"Dew India Limited, PCBL More, Durgapur",2017,104,2,16,12,104,17,49,37,104,74,265,165,0,0,0,0
West Bengal,Durgapur,"Dew India Limited, PCBL More, Durgapur",2018,104,9,21,12,104,28,48,35,104,119,240,143,0,0,0,0
West Bengal,Durgapur,"Kwality Hotel, Bhiringi More, Benachiti",2016,104,9,21,14,104,28,60,43,104,119,310,218,0,0,0,0
West Bengal,Durgapur,"Kwality Hotel, Bhiringi More, Benachiti",2017,104,2,16,12,104,16,48,37,104,73,248,164,0,0,0,0
West Bengal,Durgapur,"Kwality Hotel, Bhiringi More, Benachiti",2018,104,10,21,12,104,29,49,35,104,121,273,146,0,0,0,0
West Bengal,Ghatal,"Annapurna Hotel, Ghatal-Panskura Bus Stand",2017,104,9,22,13,104,31,60,38,104,54,167,96,0,0,0,0
West Bengal,Ghatal,"Annapurna Hotel, Ghatal-Panskura Bus Stand",2018,104,9,16,12,104,29,42,35,104,55,136,92,0,0,0,0
West Bengal,Haldia,"Bhabanipur, Milan Viyapith, Bhabanipur",2016,104,10,35,17,104,32,90,40,104,54,206,98,0,0,0,0
West Bengal,Haldia,"Bhunia Raichak, Driver's Hut , Bhunia",2016,104,11,45,19,104,35,64,43,104,35,212,108,0,0,0,0
West Bengal,Haldia,"Bhunia Raichak, Driver's Hut, Bhunia",2017,104,9,23,15,104,33,60,42,104,71,279,115,0,0,0,0
West Bengal,Haldia,"Bhunia Raichak, Driver's Hut, Bhunia",2018,104,11,21,16,104,33,50,40,104,68,150,104,0,0,0,0
West Bengal,Haldia,"Debhog Milan Viyapith, Bhabanipur",2017,104,9,18,12,104,32,47,38,104,59,376,88,0,0,0,0
West Bengal,Haldia,"Debhog Milan Viyapith, Bhabanipur",2018,104,9,16,12,104,29,43,36,104,60,133,87,0,0,0,0
West Bengal,Haldia,"Supermarket Building, Durgachak",2016,104,11,28,18,104,34,56,42,104,60,208,102,104,20,107,42
West Bengal,Haldia,"Supermarket Building, Durgachak",2017,104,9,22,14,104,32,57,40,104,63,159,94,104,24,62,35
West Bengal,Haldia,"Supermarket Building, Durgachak",2018,104,10,20,14,104,31,47,38,104,61,119,92,104,21,46,33
West Bengal,Haldia,WBIIDC Ruchi Soya Ind. Durgachak,2016,104,11,41,18,104,32,63,42,104,45,208,105,0,0,0,0
West Bengal,Haldia,WBIIDC Ruchi Soya Ind. Durgachak,2017,104,9,20,14,104,33,55,40,104,65,241,92,0,0,0,0
West Bengal,Haldia,WBIIDC Ruchi Soya Ind. Durgachak,2018,104,10,21,15,104,32,48,39,104,66,155,111,0,0,0,0
West Bengal,Howrah,"CDS & Health Centre, Bator",2016,104,6,18,9,104,27,92,53,104,26,324,113,103,16,173,65
West Bengal,Howrah,"CDS & Health Centre, Bator",2017,104,5,16,9,104,31,98,59,104,28,244,104,104,16,175,62
West Bengal,Howrah,"CDS & Health Centre, Bator",2018,146,4,15,9,146,30,119,63,146,23,437,159,146,13,267,89
West Bengal,Howrah,Howrah Municipal Corporation Building,2016,104,6,20,10,104,35,105,62,104,27,330,126,104,16,178,69
West Bengal,Howrah,Howrah Municipal Corporation Building,2017,104,6,24,11,104,40,136,74,104,30,360,124,104,17,169,65
West Bengal,Howrah,Howrah Municipal Corporation Building,2018,146,6,21,11,146,41,160,94,146,33,514,209,146,15,290,105
West Bengal,Howrah,"Howrah Municipality School, Bandhaghat",2016,104,7,33,12,104,34,112,63,104,27,344,118,0,0,0,0
West Bengal,Howrah,"Howrah Municipality School, Bandhaghat",2017,104,6,37,13,104,40,129,70,104,32,292,110,0,0,0,0
West Bengal,Howrah,"Howrah Municipality School, Bandhaghat",2018,146,6,23,13,146,29,134,77,146,33,462,181,0,0,0,0
West Bengal,Howrah,"Naskarpara Pump House, Ghuseri",2017,104,4,30,10,104,27,84,50,104,26,314,103,0,0,0,0
West Bengal,Howrah,"Naskarpara Pump House, Ghuseri",2018,146,5,20,10,145,26,94,56,146,23,441,166,0,0,0,0
West Bengal,Jalpaiguri,Raninagar Jalpaigur,2017,104,2,2,2,103,13,22,17,104,20,106,53,0,0,0,0
West Bengal,Jalpaiguri,Raninagar Jalpaigur,2018,104,2,5,2,104,12,19,16,104,28,102,64,0,0,0,0
West Bengal,Jhargram,Jhargram,2018,104,9,14,11,104,28,39,34,104,57,117,80,0,0,0,0
West Bengal,Kalimpong,Kalimpong Municipality,2018,104,2,5,2,104,12,19,14,104,22,79,36,0,0,0,0
West Bengal,Kalyani,"College of Medicine & JNM Hospital, Kalyani Industrial Area",2017,104,3,10,7,104,25,70,46,104,21,223,85,103,11,121,46
West Bengal,Kalyani,"College of Medicine & JNM Hospital, Kalyani Industrial Area",2018,104,7,16,10,104,40,63,48,104,40,229,89,104,19,97,40
West Bengal,Kharagpur,"AMD Building, TATA Bearing",2017,104,10,21,15,104,34,52,41,104,93,337,129,0,0,0,0
West Bengal,Kharagpur,"AMD Building, TATA Bearing",2018,104,11,20,16,104,34,47,40,104,86,197,136,0,0,0,0
West Bengal,Kolkata,"Administrative Building, Hyde Road",2017,104,2,16,7,104,28,79,46,104,68,393,163,0,0,0,0
West Bengal,Kolkata,"Administrative Building, Hyde Road",2018,143,2,18,8,143,27,86,51,143,44,419,201,0,0,0,0
West Bengal,Kolkata,"Baishnabghata, Upanagari Sporting Club",2016,104,2,14,3,104,20,71,38,104,20,272,108,0,0,0,0
West Bengal,Kolkata,"Behala Chowrasta, Traffic Guard Building",2016,104,2,21,6,104,25,85,47,104,32,372,143,104,16,194,71
West Bengal,Kolkata,"Behala Chowrasta, Traffic Guard Building",2017,104,2,12,5,104,23,79,41,104,45,319,130,104,27,169,69
West Bengal,Kolkata,"Behala Chowrasta, Traffic Guard Building",2018,157,2,17,7,157,24,78,47,157,33,385,167,157,20,261,91
West Bengal,Kolkata,"CESC Building, Mandeville Gardens, Gariahat",2017,104,2,9,4,104,21,68,37,104,36,271,114,0,0,0,0
West Bengal,Kolkata,"CESC Building, Mandeville Gardens, Gariahat",2018,144,2,15,5,144,24,71,41,144,36,342,149,0,0,0,0
West Bengal,Kolkata,"Cossipore Police Station, B.T. Road",2016,87,2,26,4,87,5,273,82,88,11,385,108,0,0,0,0
West Bengal,Kolkata,"Cossipore Police Station, B.T. Road",2017,97,1,275,21,97,5,171,67,96,3,383,119,0,0,0,0
West Bengal,Kolkata,"Cossipore Police Station, B.T. Road",2018,96,2,69,12,96,5,69,62,96,15,389,128,0,0,0,0
West Bengal,Kolkata,"Dalhousie Square, Lal Bazzar Police Headqtr.",2016,88,2,20,3,88,5,147,42,87,3,441,63,0,0,0,0
West Bengal,Kolkata,"Dalhousie Square, Lal Bazzar Police Headqtr.",2017,96,2,70,8,96,5,152,61,96,15,298,105,0,0,0,0
West Bengal,Kolkata,"Dalhousie Square, Lal Bazzar Police Headqtr.",2018,94,2,86,9,94,5,86,56,94,19,361,113,0,0,0,0
West Bengal,Kolkata,"Dunlop Bridge, National Sample Survey",2016,104,2,22,6,104,27,88,50,104,36,340,145,0,0,0,0
West Bengal,Kolkata,"Dunlop Bridge, National Sample Survey",2017,104,2,16,6,104,24,91,46,104,43,342,146,0,0,0,0
West Bengal,Kolkata,"Dunlop Bridge, National Sample Survey",2018,144,2,20,9,144,26,93,52,144,38,409,194,0,0,0,0
West Bengal,Kolkata,"Elite India Rubber Products Pvt.Ltd., Topsia",2017,104,2,16,6,104,24,87,43,104,45,349,142,0,0,0,0
West Bengal,Kolkata,"Elite India Rubber Products Pvt.Ltd., Topsia",2018,143,2,19,7,143,25,84,48,143,37,398,174,0,0,0,0
West Bengal,Kolkata,"Fariapukur, Shyambazar",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Kolkata,"Infectious Diseases & BG Hospital, Beliaghata",2017,108,2,10,4,108,21,75,35,108,37,293,108,0,0,0,0
West Bengal,Kolkata,"Infectious Diseases & BG Hospital, Beliaghata",2018,143,2,10,4,143,22,70,39,143,25,323,134,0,0,0,0
West Bengal,Kolkata,"KMC Drainage, Pumping Station, 9 Mominpur Road, Mominpur",2017,104,2,10,3,104,20,65,34,104,32,237,101,0,0,0,0
West Bengal,Kolkata,"KMC Drainage, Pumping Station, 9 Mominpur Road, Mominpur",2018,143,2,10,4,143,21,65,37,143,26,306,130,0,0,0,0
West Bengal,Kolkata,"KMC office Building, Moulali",2017,108,2,14,6,108,25,81,44,108,51,331,143,108,31,182,75
West Bengal,Kolkata,"KMC office Building, Moulali",2018,157,2,19,8,157,29,91,51,157,41,428,186,157,25,292,99
West Bengal,Kolkata,Kasba,2016,88,2,9,3,88,8,264,54,87,5,262,75,0,0,0,0
West Bengal,Kolkata,Kasba,2017,94,2,37,4,94,5,128,39,94,12,695,100,0,0,0,0
West Bengal,Kolkata,Kasba,2018,92,2,41,5,92,5,41,32,92,13,358,107,96,1,335,64
West Bengal,Kolkata,"Maniktala Fire Station Building, 17, Bagmari Lane, Ultadanga",2017,108,2,13,5,108,23,76,42,108,41,307,131,0,0,0,0
West Bengal,Kolkata,"Maniktala Fire Station Building, 17, Bagmari Lane, Ultadanga",2018,144,2,15,7,144,24,80,47,144,36,393,174,0,0,0,0
West Bengal,Kolkata,"Milan Tirtha Club, Picnic Garden",2017,105,2,8,3,105,20,63,33,105,34,246,102,0,0,0,0
West Bengal,Kolkata,"Milan Tirtha Club, Picnic Garden",2018,144,2,8,4,144,21,62,35,143,28,277,121,0,0,0,0
West Bengal,Kolkata,"Minto Park, Inside Park AJC Bose Road",2016,104,2,20,5,104,22,77,43,104,24,317,119,104,18,197,66
West Bengal,Kolkata,"Minto Park, Inside Park AJC Bose Road",2017,104,2,10,5,104,21,75,39,104,38,296,122,104,25,160,67
West Bengal,Kolkata,"Minto Park, Inside Park AJC Bose Road",2018,147,2,13,6,147,24,72,42,147,35,352,153,147,21,192,82
West Bengal,Kolkata,"Moulali, Rooftop of KMC office Building",2016,104,2,21,6,104,24,98,50,104,31,409,148,104,20,229,74
West Bengal,Kolkata,Paribesh Bhawan,2017,107,2,11,4,107,21,72,38,107,32,302,118,0,0,0,0
West Bengal,Kolkata,Paribesh Bhawan,2018,143,2,12,5,143,22,70,41,143,32,319,148,0,0,0,0
West Bengal,Kolkata,"Public Health Engineering Office Building, Rajarhar",2017,108,2,6,3,108,19,50,28,108,27,216,85,0,0,0,0
West Bengal,Kolkata,"Public Health Engineering Office Building, Rajarhar",2018,144,2,7,3,144,20,52,31,144,26,234,104,0,0,0,0
West Bengal,Kolkata,RD Kasba,2018,80,1,37,4,80,7,105,29,80,10,289,73,0,0,0,0
West Bengal,Kolkata,"Salt Lake, Rooftop of CK Market",2016,104,2,13,4,104,20,68,39,104,24,322,112,0,0,0,0
